EID,InvestorEID,SameProvince,Sharehold,InvestRegYear,InvestCloseYear
"456825807","818293489","1","0.333","2015",""
"976228485","818293489","1","0.333","2015",""
"874000492","747790452","0","0.04","2015",""
"160600363","415008962","0","0.003","2015",""
"685256649","2028081534","0","0.9","2008",""
"898831509","1151206051","1","1","1981","2013"
"1426603382","1577677304","0","1","2013",""
"258420096","700867357","1","0.704","2000","2007"
"1108963838","747987060","1","0.5","2007",""
"79989783","700932893","1","1","2000",""
"652478942","1980830759","1","1","1999",""
"1326110603","1909868970","0","1","2008",""
"744753782","747069556","0","0.1","1995",""
"103928510","700015389","1","0.05","2003","2011"
"9697147","1909934506","0","0.278","2001",""
"1316262020","747135092","1","0.4","2007",""
"215407547","747593837","0","0.39","2005","2011"
"1164382371","1578004991","0","1","2014",""
"237671670","2028278149","1","0.95","2007",""
"160600363","415074505","0","0","2015",""
"660090240","1577873919","1","0.5","2014",""
"304587291","747790445","1","0.18","2013",""
"1004533811","1151074972","0","0.245","1992","2007"
"331969839","818227960","0","1","2011",""
"266433223","747855981","0","0.32","2012",""
"263814564","1981027374","0","1","2014",""
"730496398","414943433","0","1","2008",""
"696584009","1151140508","0","0.55","2013",""
"1306325637","1910786467","0","1","2014",""
"420562114","1577611775","1","0.5","2011",""
"144812153","414746825","0","0.8","2012",""
"763383306","700998422","1","0.5","2009",""
"270290838","1150354076","0","0.51","2010",""
"208378831","700015382","0","0.7","2011",""
"1105110380","1578004990","1","0.024","2007",""
"1299769833","1981223981","0","0.5","2005",""
"759455290","700605207","0","0.06","1985",""
"977834503","747724910","1","1","1995","2007"
"399933345","1151009437","0","0.074","2005",""
"1164382371","747790446","0","1","2014",""
"470248123","700736279","0","0.5","2013",""
"187863788","2028147076","1","0.45","2004",""
"218304069","818227959","1","0.8","2001",""
"1329818316","1577677310","1","1","1982",""
"419659918","818096887","1","0.75","2008",""
"371997455","1151271581","1","0.51","1993",""
"175591054","748052590","1","0.4","2005",""
"852291319","414746824","0","0.4","1993",""
"150293929","700998423","1","1","2002",""
"1127468552","1981813805","0","1","2012","2014"
"1451809820","1578529278","0","0.9","2002","2013"
"334204287","1909934500","0","0.7","2014",""
"890370301","747593839","1","0.5","2012",""
"592284660","1981289516","0","1","2009",""
"860817519","415205575","0","0.357","2007",""
"405935375","1150878366","0","0.5","1998",""
"110201701","700539672","1","0.6","2015",""
"88705943","747659375","0","1","2008",""
"568956958","1150943902","0","1","2014",""
"1030628491","2028278147","0","0.35","2004",""
"1052119203","2028278147","0","0.65","2004",""
"885033712","818359030","1","0.5","2007",""
"1073240724","344505920","0","0.5","2006",""
"452627254","818293494","1","0.5","2005",""
"101651824","344571456","0","0.49","2007",""
"319749931","1910655397","0","0.45","2013",""
"278465721","818227958","0","1","2011",""
"1427826363","1151140510","1","1","2015",""
"1058870640","747921519","0","1","1992",""
"746916171","1151206046","0","0.05","2011",""
"1216372850","700867352","0","0.2","2008",""
"454513845","818096886","0","0.5","2015",""
"579770794","344768064","0","0.027","2000",""
"216847135","1910852005","0","0.34","2015",""
"1286459579","1151337118","1","0.5","2003",""
"759455290","818948854","0","0.4","2000",""
"221193514","415664327","1","0.9","2014",""
"469732929","700080920","1","1","1993","2007"
"330709002","1578004988","0","0.6","2015",""
"1298894304","700605209","1","0.4","2008","2010"
"1016179578","344440385","0","0.125","2014",""
"1044920128","1981092907","0","1","2011",""
"506070497","1151074975","0","1","2015",""
"12172488","1577808380","0","1","2014",""
"811107137","700736281","1","0.975","2007","2011"
"508034824","818227957","0","1","2009",""
"1089106693","1151140511","1","0.15","2012",""
"152575217","2028081538","1","0.918","2002",""
"541338585","1910720934","0","0.3","2014",""
"754652479","747921520","0","0.667","2011",""
"1111472330","414812358","0","1","2011",""
"1330513086","344768065","0","1","2012","2013"
"333620","748052592","1","0.165","2001",""
"957623750","1980830763","1","0.51","1991",""
"427685355","1577546236","0","0.32","2000",""
"152925293","819014389","1","0.49","2012",""
"1164382371","1909934502","0","1","2014",""
"1111472330","415664326","0","0.02","2002",""
"160600363","1578463740","0","0.003","2015",""
"172055316","1981289506","0","1","2015",""
"413156364","415205565","1","0.8","2005","2007"
"688122599","1578004979","1","0","2014",""
"939672623","747724921","0","0.4","2006",""
"803086794","415074493","1","0.037","2012",""
"1216372850","2028147065","0","0.4","2007",""
"349807594","344571466","1","1","1994",""
"851632107","414943421","1","1","2002",""
"908138522","1151140520","1","0.5","2014",""
"1040646190","344637002","1","0.2","2014",""
"1050363222","747921529","1","1","2007",""
"1139111215","1980961826","0","1","1985",""
"740992395","414877885","0","1","2014",""
"339575173","1577611763","1","0.5","2010",""
"387136500","748052601","1","1","1983",""
"962237717","2027884921","0","1","2010",""
"769663296","343785034","0","0.4","2013",""
"17083512","819014380","0","0.8","1996","2002"
"1044846715","747069561","1","1","2010",""
"129186627","1150354088","1","0.25","2014",""
"1266483738","700015394","0","1","2013",""
"1446310091","343850570","1","0.001","2011",""
"1261866104","1150419624","1","1","2012",""
"264884945","2028802425","1","0.084","2015",""
"545392492","747659386","0","0.6","2007","2012"
"1127094368","1910589872","0","0.02","2013",""
"8879392","747790458","1","0.5","2004",""
"766971940","1981092897","0","0.2","2006",""
"508778340","1151074985","1","1","1989","2014"
"1111472330","700736291","0","1","2012",""
"921370740","2028147064","1","0.9","2014",""
"532046770","700801827","0","0.699","2013",""
"1400411413","344637003","0","0.5","2015",""
"220415868","1910720944","1","0.2","2013",""
"1391362433","700867363","1","0.05","2006","2008"
"1053395863","818096875","0","0.51","2012",""
"1156940539","1151271593","0","0.398","2009",""
"1011819721","1910852016","1","1","2015",""
"513936895","1151337129","1","0.5","2003","2008"
"128738331","747069562","1","1","2000",""
"38860302","1909934512","1","0.51","2012",""
"107341362","700080931","1","1","2010",""
"676205744","1241606656","0","0.05","2012",""
"1435459142","125861409","0","0.42","2014",""
"1098537911","324542821","1","0.998","2014",""
"1250322948","481960697","0","1","2010",""
"193575009","1241475584","0","0.6","2003",""
"1204509231","2047979102","1","0.333","2012",""
"604794264","78610634","1","0.2","2014",""
"917891230","125664801","0","0.1","2009",""
"640561365","1644629039","0","1","2006","2009"
"867934098","1691683206","1","0.077","2007",""
"1408437479","78479562","1","1","2014",""
"552674124","324804965","0","0.51","2013",""
"925675890","1487669915","0","0.4","2013",""
"1111472330","78414026","0","1","2011",""
"1189703064","1691486598","1","0.5","2009",""
"391262126","482616057","1","0.8","1996","2008"
"529152985","1083467884","1","0.11","2012",""
"1409033091","1083467884","1","0.49","2012",""
"907798502","1486817947","0","0.99","2011","2013"
"744753782","126320161","0","1","1996","2011"
"570947732","482026232","0","1","2003",""
"242326708","1487342236","1","0.5","1997",""
"534037192","78741705","0","0.5","2015",""
"746062653","1691879813","1","1","2008",""
"1319499633","481960696","0","0.001","2006",""
"1265462645","1644760110","0","0.02","2015",""
"454599168","125664800","0","0.51","2015",""
"855576515","1084254317","1","0.6","2015",""
"96039658","481764088","0","0.9","2007",""
"1190830196","1084319853","0","0.45","2010",""
"520208241","1084319853","0","0.55","2010",""
"877806934","1241278975","0","0.1","2012",""
"518969623","1644497966","0","0.3","2011",""
"103317168","1691552133","1","0.233","2005",""
"1301056895","1691552133","1","0.607","2005",""
"1277102253","1645415470","1","0.45","2014",""
"150908017","79331529","0","0.49","2011",""
"1320347383","1242065407","1","0.031","2015",""
"1263383748","126320160","0","0.029","2007",""
"1127094368","2048175708","0","0.003","2013",""
"1189057417","1241606654","1","1","1998",""
"1445851329","1084057710","0","0.16","2014",""
"1082838897","324542823","0","1","2013",""
"648413138","324608359","0","1","2013",""
"930148119","1487473309","0","1","2014",""
"1308640171","2047913564","1","0.333","2005",""
"1282476592","1487538845","1","1","2012",""
"1005152953","78479560","1","0.302","2002","2007"
"1328350794","1487669917","1","0.03","2005",""
"688022418","324870503","0","0.2","1995","2003"
"913521423","1241213438","1","0.25","1994",""
"1040938774","125402655","0","1","1997","2000"
"105231658","1083467886","0","0.51","2010",""
"1053395863","79331528","0","0.51","2012",""
"5859201","1242130942","0","1","2009",""
"182912744","2048634460","1","1","2007","2008"
"779302825","324018535","1","1","2013",""
"831372292","126320159","1","0.4","2015",""
"956764328","1644891180","1","0.95","2006",""
"368139811","1487276702","0","0.3","2011",""
"444941324","125861406","0","0.75","2011",""
"1199252716","1644760108","0","0.59","2011",""
"520415592","1241475581","0","1","2013",""
"487061784","125730334","0","1","1993","1993"
"2819685","1644629036","0","0.49","2014",""
"286374570","324804968","1","0.22","2002","2012"
"1235882222","1241278973","1","0.2","2014",""
"670257569","1691617667","1","0.333","2008",""
"685256649","1241213437","0","0.7","2014",""
"639261623","1691552131","1","0.5","1954",""
"1038612149","1645415468","1","0.2","2004",""
"777642934","1242130941","0","0.005","2015",""
"960431980","126385694","0","0.12","2003","2003"
"1047414784","79265991","0","1","1992","2003"
"1068922444","324477281","0","0.3","2011",""
"1189703064","1241606660","0","0.51","2008",""
"129326595","1644760115","1","0.65","1997",""
"862126618","78676174","0","1","1983",""
"302519542","78610638","0","0.029","2003",""
"1197672168","324673889","1","0.8","2012",""
"163955786","1241410052","1","0.333","1994",""
"537025463","324804961","1","0.55","2015",""
"1199252716","1241213444","0","0.51","2003",""
"274542704","1487735447","1","1","2010",""
"626756631","1242065412","1","0.016","2000",""
"1328350794","1242065412","1","0.06","2000",""
"1276147575","126320165","1","0.5","2014",""
"809188594","1692404106","0","1","2015",""
"1266483738","1644891186","0","1","2007",""
"583654","1241606659","0","1","2009",""
"84704258","2048110177","1","1","1989",""
"896366191","1487342232","1","1","2014",""
"379362525","324542818","1","0.782","1988",""
"480643016","1241541123","0","1","2009",""
"244273106","1691879817","0","0.188","2013",""
"913652398","1644760114","0","0.5","2014",""
"1177888112","1084123241","1","0.51","2013",""
"1407882121","324608354","1","0.6","1999",""
"1064692042","1644694578","1","0.35","2005","2010"
"293970526","481829628","1","0.035","2015",""
"877732090","78479565","0","0.9","2009",""
"868089805","1241213443","0","1","2015",""
"498598101","481633020","1","0.8","2003",""
"1308627712","2047716961","0","0.1","2003","2007"
"1443076996","1487735448","1","0.4","2013",""
"1178269356","78348493","0","1","2010","2012"
"508034824","1241147907","0","1","2012",""
"232651489","1486752408","1","0.25","2008",""
"1446049522","323952994","1","1","2008",""
"159630577","482550524","0","0.929","2011",""
"1262521622","1487276697","1","0.167","2015",""
"1424568463","1691879816","0","0.3","2002","2010"
"220600356","1644694577","1","1","2012",""
"1155959602","1487473305","1","0.2","2005","2013"
"1382610679","481829627","1","1","2013",""
"928314183","1084254314","0","0.25","2005","2006"
"826944243","324739427","0","1","2014",""
"1191648497","1691683208","1","0.5","2009",""
"106198121","78479564","1","0.3","2002",""
"320953178","1241278978","1","0.98","2006",""
"1058870640","125533731","0","1","1993",""
"300449355","481698555","1","1","2006",""
"2672533","324870499","0","1","2001","2011"
"796945162","1241213442","0","0.578","2008",""
"127286223","125468195","1","1","2008",""
"1276328911","481633019","1","0.1","1999",""
"108009498","481633019","1","0.9","1999",""
"1270808912","125402659","0","1","2015",""
"94419921","1691486600","0","0.389","2009",""
"520583936","482616059","0","0.4","1993",""
"1299102413","323952995","1","0.25","2006",""
"218392931","482026234","0","0.3","2014",""
"1317553067","324542820","1","1","1999",""
"1140102192","1084123243","1","0.25","2008",""
"218222429","2047979103","0","0.075","2014",""
"283738483","78610635","0","0.35","2015",""
"701270056","78545099","1","0.01","2000",""
"140250693","1691617671","1","0.5","2015",""
"457423728","125468194","0","0.51","2013",""
"511933254","482616058","0","0.9","2014",""
"693302666","2048699999","0","1","2015",""
"911086863","79331531","0","1","1993",""
"1186579460","126385698","1","0.333","2015",""
"1201091878","1083533419","1","0.995","2003",""
"478480495","79265995","0","1","2008",""
"780041574","324018532","1","0.2","2014",""
"514362848","1487276707","0","0.49","2009",""
"119380637","78807234","0","1","2012",""
"520583936","2048110166","1","1","1998",""
"12282572","1644760103","1","0.2","2013",""
"914235712","324608365","1","0.091","2009",""
"627207866","324608365","1","0.091","2009",""
"654811847","1691814270","0","0.9","2009",""
