"EID","ProjectID","BiddingDate","SameProvince"
"1100936718","5563248","2015-07","1"
"1100936718","4375132","2014-07","1"
"1076212311","4141753","2014-05","1"
"1076212311","5390950","2015-06","1"
"1420949006","4864948","2014-12","1"
"304587264","3190142","2013-12","1"
"304587264","3224189","2013-12","1"
"304587264","4035414","2014-03","1"
"304587264","5465443","2015-06","1"
"304587264","5348282","2015-05","1"
"304587264","4654265","2014-10","1"
"304587264","4366486","2014-07","1"
"304587264","4046492","2014-03","1"
"304587264","4602805","2014-10","1"
"625740177","3012143","2013-09","0"
"625740177","3009262","2013-09","0"
"712868281","5787472","2015-08","1"
"712868281","5317561","2015-05","1"
"1427285092","5686124","2015-08","1"
"924420462","2978903","2013-09","0"
"924420462","3984859","2014-01","0"
"504826284","3187117","2013-12","1"
"504826284","5019089","2015-02","1"
"504826284","5391556","2015-06","1"
"504826284","5672084","2015-08","0"
"504826284","4273801","2014-06","1"
"504826284","5540686","2015-07","1"
"504826284","5338294","2015-05","1"
"811140999","3239152","2013-12","1"
"139427302","4136032","2014-04","1"
"139427302","4136077","2014-04","1"
"139427302","5304494","2015-05","1"
"139427302","4447547","2014-08","1"
"1443594646","4374271","2014-07","1"
"1443594646","4936528","2015-01","1"
"1443594646","4882390","2014-12","1"
"669567036","5194472","2015-04","0"
"669567036","5008513","2015-02","0"
"669567036","3139796","2013-11","0"
"669567036","3147777","2013-11","0"
"669567036","5015543","2015-02","0"
"669567036","4764442","2014-11","1"
"669567036","5698379","2015-08","1"
"669567036","4105038","2014-04","1"
"669567036","4636958","2014-10","1"
"1071924069","4734535","2014-11","1"
"780553870","3054785","2013-10","1"
"780553870","4318038","2014-07","0"
"780553870","5312111","2015-05","0"
"780553870","5202714","2015-04","1"
"780553870","4769474","2014-11","1"
"780553870","5202784","2015-04","1"
"780553870","4305989","2014-07","0"
"616993683","3046829","2013-10","1"
"616993683","4282124","2014-06","1"
"235826611","5507438","2015-07","0"
"943997867","3992576","2014-01","1"
"1344967728","5066258","2015-03","1"
"99501781","4369896","2014-07","0"
"557380557","4456679","2014-08","1"
"1023317564","5454042","2015-06","1"
"1023317564","5454045","2015-06","1"
"777977643","5708201","2015-08","0"
"134128327","4263647","2014-06","0"
"134128327","4263647","2014-06","0"
"134128327","5729680","2015-08","0"
"960802730","3234928","2013-12","1"
"960802730","5307802","2015-05","1"
"960802730","4763893","2014-11","1"
"960802730","4487422","2014-08","1"
"960802730","4413636","2014-08","1"
"960802730","5749889","2015-08","1"
"960802730","4706525","2014-11","1"
"960802730","4053101","2014-03","1"
"960802730","5456780","2015-06","1"
"960802730","5669930","2015-08","1"
"960802730","4826982","2014-12","1"
"960802730","5401808","2015-06","1"
"960802730","5311237","2015-05","1"
"960802730","4412791","2014-08","1"
"960802730","3985845","2014-01","1"
"960802730","4867416","2014-12","1"
"960802730","4543808","2014-09","1"
"960802730","5391910","2015-06","1"
"960802730","4135603","2014-04","1"
"960802730","4412833","2014-08","1"
"960802730","5707120","2015-08","1"
"960802730","5264801","2015-05","1"
"960802730","5567770","2015-07","1"
"960802730","5281004","2015-05","1"
"960802730","4263254","2014-06","1"
"960802730","4630409","2014-10","1"
"960802730","5043856","2015-03","1"
"960802730","4554484","2014-09","1"
"960802730","4700156","2014-11","1"
"960802730","5590554","2015-07","1"
"960802730","4400238","2014-07","1"
"1286759995","3242672","2013-12","1"
"1435731623","3207787","2013-12","0"
"1435731623","5783827","2015-08","0"
"1435731623","5153545","2015-04","0"
"1435731623","4691114","2014-11","0"
"1435731623","5134363","2015-03","0"
"1435731623","4929373","2015-01","0"
"1435731623","4035853","2014-03","0"
"1435731623","5610980","2015-07","0"
"1435731623","5147615","2015-03","0"
"1435731623","5677439","2015-08","0"
"1435731623","4148496","2014-05","0"
"1435731623","4622706","2014-10","0"
"1435731623","5653778","2015-08","0"
"830664862","4695688","2014-11","1"
"535881926","5411930","2015-06","1"
"986465195","5461265","2015-06","1"
"388391328","3237606","2013-12","1"
"1163753335","5017468","2015-02","0"
"1189082998","4047052","2014-03","0"
"846635450","5603277","2015-07","1"
"1300168456","4501855","2014-09","0"
"1300168456","3062952","2013-10","0"
"807736987","3227937","2013-12","1"
"807736987","5771848","2015-08","1"
"395140128","3017691","2013-09","1"
"395140128","3008238","2013-09","1"
"395140128","2998034","2013-09","0"
"395140128","5774781","2015-08","1"
"395140128","4104295","2014-04","1"
"395140128","4641365","2014-10","1"
"395140128","5241022","2015-04","1"
"395140128","4297575","2014-06","1"
"395140128","5113653","2015-03","1"
"395140128","5383595","2015-06","1"
"395140128","4701615","2014-11","1"
"395140128","4235654","2014-06","1"
"395140128","5733103","2015-08","1"
"395140128","4105099","2014-04","1"
"830359973","4470810","2014-08","1"
"1070864177","4917365","2015-01","1"
"204791787","4929398","2015-01","1"
"492533456","3003469","2013-09","1"
"492533456","3106568","2013-11","1"
"492533456","3110153","2013-11","1"
"492533456","3227852","2013-12","1"
"492533456","3171284","2013-11","1"
"492533456","3163633","2013-11","1"
"492533456","3121719","2013-11","1"
"492533456","3171509","2013-11","1"
"492533456","3121714","2013-11","1"
"492533456","3209820","2013-12","1"
"492533456","3209942","2013-12","1"
"492533456","2998141","2013-09","1"
"492533456","3059776","2013-10","1"
"492533456","3104871","2013-11","1"
"492533456","5175072","2015-04","1"
"492533456","5438060","2015-06","1"
"492533456","5295284","2015-05","1"
"492533456","4535261","2014-09","1"
"492533456","4801418","2014-12","1"
"492533456","5489901","2015-06","1"
"492533456","4316800","2014-07","1"
"492533456","4764388","2014-11","1"
"492533456","4653915","2014-10","1"
"492533456","5589622","2015-07","1"
"492533456","4697532","2014-11","0"
"492533456","5175157","2015-04","1"
"492533456","5641921","2015-07","0"
"492533456","4761773","2014-11","1"
"492533456","4614464","2014-10","1"
"492533456","4860147","2014-12","1"
"492533456","4584102","2014-09","1"
"492533456","4830778","2014-12","1"
"492533456","5261535","2015-05","1"
"492533456","4588158","2014-09","1"
"492533456","5499332","2015-07","1"
"492533456","5576820","2015-07","1"
"492533456","4404093","2014-07","1"
"492533456","5589623","2015-07","1"
"617111013","4517368","2014-09","1"
"617111013","4517369","2014-09","1"
"734842720","4284812","2014-06","1"
"229936019","3077940","2013-10","0"
"229936019","3208703","2013-12","0"
"229936019","4051315","2014-03","0"
"229936019","3029163","2013-09","1"
"229936019","3116111","2013-11","0"
"229936019","3115038","2013-11","0"
"229936019","3192315","2013-12","0"
"229936019","3989235","2014-01","0"
"229936019","2981861","2013-09","1"
"229936019","4330654","2014-07","0"
"229936019","5516803","2015-07","0"
"229936019","3171592","2013-11","0"
"229936019","4052829","2014-03","0"
"229936019","3091412","2013-10","0"
"229936019","3119317","2013-11","0"
"229936019","3991120","2014-01","0"
"229936019","4753260","2014-11","1"
"229936019","5535293","2015-07","1"
"229936019","5099962","2015-03","0"
"229936019","4041069","2014-03","0"
"229936019","5186077","2015-04","1"
"229936019","3977116","2014-01","0"
"229936019","5444889","2015-06","1"
"229936019","4767566","2014-11","0"
"229936019","4407265","2014-07","0"
"229936019","5354059","2015-05","0"
"229936019","4144122","2014-05","0"
"229936019","4028961","2014-02","0"
"229936019","4332172","2014-07","1"
"229936019","5589564","2015-07","0"
"229936019","4146778","2014-05","0"
"229936019","5231067","2015-04","1"
"229936019","4770382","2014-11","1"
"229936019","3999444","2014-01","0"
"229936019","4523304","2014-09","0"
"229936019","4451784","2014-08","0"
"229936019","4801360","2014-12","1"
"229936019","5373025","2015-06","0"
"229936019","5347585","2015-05","0"
"229936019","4942749","2015-01","0"
"229936019","4248641","2014-06","1"
"229936019","4765978","2014-11","1"
"229936019","4649120","2014-10","1"
"229936019","5589566","2015-07","0"
"229936019","4738716","2014-11","1"
"229936019","4783255","2014-11","0"
"229936019","4702761","2014-11","0"
"229936019","4168101","2014-05","0"
"229936019","4318591","2014-07","0"
"229936019","4515316","2014-09","0"
"229936019","5355538","2015-05","0"
"229936019","4862888","2014-12","0"
"229936019","4824160","2014-12","0"
"229936019","4381581","2014-07","0"
"229936019","4155860","2014-05","0"
"229936019","4578585","2014-09","0"
"229936019","5627926","2015-07","1"
"229936019","4178041","2014-05","0"
"229936019","4526543","2014-09","0"
"229936019","4029109","2014-02","0"
"229936019","4826544","2014-12","1"
"229936019","4403376","2014-07","1"
"229936019","4041031","2014-03","0"
"1082838862","4402442","2014-07","1"
"355920202","3234928","2013-12","1"
"355920202","4549206","2014-09","1"
"355920202","4533413","2014-09","1"
"1056785552","3229842","2013-12","1"
"1056785552","4895002","2014-12","1"
"1056785552","4396649","2014-07","1"
"1056785552","4641008","2014-10","1"
"156025711","5504110","2015-07","0"
"156025711","5650915","2015-08","0"
"156025711","5658934","2015-08","0"
"156025711","4443389","2014-08","1"
"156025711","4084862","2014-04","1"
"156025711","4880928","2014-12","0"
"156025711","5765824","2015-08","0"
"533144396","5088111","2015-03","0"
"921119899","3003297","2013-09","0"
"921119899","3080670","2013-10","0"
"921119899","3022328","2013-09","0"
"921119899","4292772","2014-06","1"
"673124006","4538452","2014-09","1"
"995784241","4591318","2014-09","0"
"995784241","4755628","2014-11","0"
"1282376661","4541998","2014-09","1"
"129963316","5159531","2015-04","1"
"129963316","4542129","2014-09","0"
"129963316","5159678","2015-04","1"
"129963316","4726184","2014-11","1"
"872696002","4929398","2015-01","1"
"872696002","5644658","2015-07","1"
"914033413","5483214","2015-06","1"
"131685012","3182851","2013-12","0"
"1271284149","5200761","2015-04","0"
"1271284149","5703373","2015-08","0"
"1271284149","5201343","2015-04","0"
"130742166","5347847","2015-05","1"
"130742166","4030036","2014-02","1"
"566165159","2983141","2013-09","0"
"267879610","4345431","2014-07","1"
"267879610","5637297","2015-07","1"
"267879610","4420625","2014-08","1"
"929391538","5725648","2015-08","0"
"929391538","5733055","2015-08","0"
"929391538","5733044","2015-08","0"
"255711958","4367821","2014-07","0"
"524708688","4766991","2014-11","1"
"524708688","4938124","2015-01","1"
"11335442","3149291","2013-11","1"
"11335442","4997264","2015-02","0"
"11335442","5050842","2015-03","1"
"11335442","5408159","2015-06","1"
"11335442","4268867","2014-06","1"
"1030569844","4795980","2014-12","1"
"855736707","5216311","2015-04","1"
"855736707","4927096","2015-01","1"
"855736707","5016012","2015-02","1"
"855736707","5028422","2015-02","1"
"855736707","4536215","2014-09","1"
"1319622838","5354289","2015-05","1"
"1319622838","4823158","2014-12","1"
"989415618","5775446","2015-08","1"
"989415618","4212908","2014-05","1"
"989415618","4496617","2014-08","1"
"87619381","5331473","2015-05","1"
"1149826966","4339326","2014-07","0"
"1149826966","4692313","2014-11","0"
"1149826966","5424581","2015-06","0"
"1149826966","5416827","2015-06","0"
"1149826966","5476193","2015-06","0"
"1149826966","4290655","2014-06","0"
"647546773","5458939","2015-06","0"
"647546773","5559892","2015-07","1"
"647546773","5684024","2015-08","1"
"647546773","4734537","2014-11","1"
"647546773","4277157","2014-06","0"
"647546773","5158948","2015-04","1"
"647546773","5397148","2015-06","1"
"1390301905","3149327","2013-11","0"
"1390301905","4002455","2014-01","0"
"1390301905","3031057","2013-09","0"
"259606361","4008743","2014-02","1"
"916995067","2982443","2013-09","1"
"916995067","4891593","2014-12","1"
"916995067","5540536","2015-07","1"
"916995067","5541660","2015-07","1"
"392266491","5562758","2015-07","0"
"1266483536","5118989","2015-03","0"
"1266483536","5131815","2015-03","0"
"1223217044","5697950","2015-08","0"
"1223217044","4753065","2014-11","0"
"1223217044","4858532","2014-12","0"
"1223217044","4382161","2014-07","0"
"1223217044","4605063","2014-10","0"
"216066378","4577140","2014-09","1"
"663823429","3176790","2013-12","1"
"663823429","4688968","2014-11","1"
"663823429","4749366","2014-11","1"
"663823429","4240738","2014-06","1"
"663823429","4177894","2014-05","1"
"663823429","5343272","2015-05","1"
"663823429","4083103","2014-04","1"
"663823429","4271034","2014-06","1"
"663823429","5601785","2015-07","1"
"663823429","5775190","2015-08","1"
"663823429","4412163","2014-08","1"
"663823429","4688966","2014-11","1"
"651769963","3207892","2013-12","0"
"651769963","3117306","2013-11","0"
"651769963","4136136","2014-04","0"
"651769963","4310260","2014-07","0"
"370022872","4859312","2014-12","0"
"370022872","5144920","2015-03","0"
"370022872","5169401","2015-04","1"
"902294063","3096029","2013-11","1"
"902294063","3074604","2013-10","1"
"902294063","4908032","2015-01","0"
"902294063","4280332","2014-06","1"
"902294063","4608042","2014-10","1"
"902294063","4778924","2014-11","1"
"902294063","5603400","2015-07","1"
"902294063","4093050","2014-04","1"
"902294063","4597393","2014-09","1"
"902294063","3979382","2014-01","0"
"902294063","5238837","2015-04","0"
"902294063","4724248","2014-11","1"
"902294063","5553061","2015-07","1"
"6734800","4055514","2014-03","1"
"6734800","5538246","2015-07","1"
"6734800","5720560","2015-08","1"
"6734800","4209675","2014-05","0"
"6734800","5043432","2015-03","1"
"6734800","4107178","2014-04","1"
"6734800","4668560","2014-10","1"
"1027443308","4440950","2014-08","1"
"59303611","5322055","2015-05","0"
"681445193","4183651","2014-05","0"
"681445193","4336296","2014-07","0"
"180521580","3155877","2013-11","0"
"180521580","3184609","2013-12","1"
"180521580","3141916","2013-11","0"
"180521580","5170767","2015-04","1"
"180521580","4859742","2014-12","0"
"180521580","5196051","2015-04","0"
"605484392","5049930","2015-03","1"
"605484392","4288617","2014-06","1"
"605484392","3966840","2014-01","1"
"605484392","5261606","2015-05","1"
"605484392","4462283","2014-08","1"
"605484392","4704878","2014-11","1"
"605484392","4574841","2014-09","1"
"362547343","2994338","2013-09","0"
"275635974","4729327","2014-11","0"
"396494894","4991617","2015-02","1"
"775832568","3234033","2013-12","0"
"775832568","4962910","2015-01","0"
