"EID","CaseID","CaseDate","CaseAmount"
"164095481","85272560","2014年08月","4200"
"1449623212","87375333","2014年06月","22600"
"1449623212","91698118","2014年06月","22600"
"645676177","104525117","2015年06月","50200"
"512797791","104245857","2015年07月","26800400"
"512797791","75647724","2012年12月","9620000"
"515241746","98060076","2015年03月","2425800"
"515241746","112379151","2015年03月","2425800"
"368773653","75012020","2014年01月","9600"
"1129882495","93819690","2014年12月","50000"
"1129882495","76459850","2014年03月","17100"
"1129882495","76459855","2014年03月","24000"
"1129882495","97744435","2015年03月","17400"
"1129882495","76459863","2014年03月","20400"
"1129882495","67915228","2013年07月","235300"
"1129882495","76459861","2014年03月","16700"
"1129882495","76459857","2014年03月","6200"
"1129882495","76459860","2014年03月","15500"
"1042582326","106298708","2015年08月","5200"
"1042582326","108985615","2015年08月","9000"
"1042582326","106298706","2015年08月","14000"
"1042582326","108830895","2015年03月","23700"
"1042582326","108953439","2015年08月","14000"
"1042582326","106298710","2015年08月","9000"
"1042582326","99416795","2015年03月","23700"
"1043217167","83558473","2014年03月","30200"
"1043217167","76431504","2014年03月","30200"
"614266774","99092767","2015年03月","31752300"
"226904064","61154880","2013年03月","254500"
"226904064","75010254","2013年12月","405500"
"226904064","97818349","2014年07月","876100"
"480515054","85053313","2014年07月","386500"
"811234857","104890513","2015年07月","0"
"181071766","91832369","2014年10月","5700"
"181071766","97801574","2014年10月","5700"
"181071766","76441062","2014年02月","158800"
"1055928780","101487108","2015年05月","278300"
"1055928780","112412477","2015年05月","278300"
"904180311","98522100","2015年03月","29900"
"904180311","42012789","2012年09月","14400"
"904180311","96486265","2015年01月","381100"
"118822938","67766685","2013年08月","33600"
"644722699","101089084","2015年05月","2900"
"15799577","97936309","2014年11月","195600"
"15799577","90141453","2014年11月","195600"
"1261866104","61064455","2013年01月","28100"
"1261866104","62193912","2013年03月","16900"
"1261866104","62093542","2013年04月","2000"
"476158954","106924614","2015年08月","1669900"
"1037053870","100386058","2015年04月","0"
"1037053870","91771770","2014年09月","2000000"
"1237874648","78055402","2014年02月","1270500"
"1237874648","86290484","2014年02月","1270500"
"376757012","102978430","2015年05月","800"
"376757012","102070957","2015年05月","800"
"1300153515","42356688","2012年09月","110800"
"1022538327","75067578","2014年02月","3900"
"1309627394","93539885","2014年12月","12000"
"1309627394","104924886","2015年07月","1500"
"1309627394","108953883","2015年07月","1500"
"1309627394","60046219","2013年01月","2708700"
"1309627394","106227894","2015年07月","1500"
"296222604","104469021","2015年07月","80100"
"566595945","76447934","2014年03月","0"
"566595945","106056166","2015年01月","6288600"
"478687243","105607333","2015年08月","69500"
"478687243","106928474","2015年08月","344700"
"1167877621","102064486","2015年05月","199500"
"541372462","109142886","2015年06月","20100"
"1403808780","85062073","2014年08月","102500"
"1403808780","76436778","2014年02月","103500"
"1403808780","79621732","2014年02月","103500"
"885041994","75064148","2014年01月","14400"
"1268866463","80412594","2014年06月","1700"
"1268866463","99619781","2015年04月","1700"
"701270549","67668430","2013年08月","5000"
"701270549","79306776","2014年04月","1380600"
"701270549","62030425","2013年03月","70000"
"663823235","102153318","2015年03月","57200"
"663823235","97742124","2015年03月","36600"
"663823235","81333017","2014年05月","3100"
"663823235","97742132","2015年03月","118700"
"663823235","97742130","2015年03月","57200"
"663823235","87371470","2014年09月","307600"
"663823235","97742126","2015年03月","42700"
"663823235","91692069","2014年09月","307600"
"1033192790","87368596","2014年06月","1994600"
"1033192790","91709756","2014年06月","1994600"
"604899958","112497240","2015年06月","15500"
"604899958","111921234","2015年06月","15500"
"604899958","112101851","2015年06月","15500"
"300888079","66087309","2013年06月","32300"
"270431793","79636442","2014年03月","3500"
"270431793","75018786","2014年01月","7000"
"270431793","76445161","2014年03月","3500"
"270431793","85072570","2014年08月","2600"
"270431793","80075330","2014年02月","3500"
"270431793","79567997","2014年01月","7000"
"270431793","75058361","2014年02月","3500"
"366908394","91687564","2014年09月","96100"
"366908394","86796124","2014年09月","96100"
"366908394","86293566","2014年09月","96100"
"1168043648","85052330","2014年07月","29400"
"1168043648","85041685","2014年05月","177400"
"1168043648","97801025","2014年05月","177400"
"160848528","80117909","2014年04月","90500"
"160848528","80321518","2013年11月","111400"
"1048492784","43033056","2012年10月","6800"
"1255944405","85556431","2014年09月","111200"
"358976702","101172433","2015年02月","56200"
"385986773","75017451","2013年12月","31800"
"385986773","80288475","2013年12月","31800"
"997558468","76440793","2014年02月","112400"
"1142605138","108843799","2015年08月","5000000"
"1142605138","106056150","2015年08月","5000000"
"772914185","105250952","2015年08月","16000"
"772914185","110972224","2015年08月","16000"
"772914185","105603367","2015年08月","16000"
"1169516021","85049816","2014年07月","34400"
"1169516021","104203545","2015年07月","15500"
"1169516021","105122397","2015年07月","15500"
"693302895","97872582","2015年03月","22200"
"158440101","97932166","2014年09月","104500"
"158440101","87811608","2014年09月","104500"
"158440101","101682323","2014年09月","104500"
"945684531","100468771","2015年04月","27604900"
"945684531","9420437","2015年04月","27604900"
"1167031844","73323903","2013年09月","3027800"
"1039078285","86942009","2014年07月","1256500"
"1039078285","91686886","2014年07月","1256500"
"514957891","60118334","2013年01月","892700"
"514957891","43451516","2012年09月","74500"
"514957891","75860793","2014年03月","498800"
"514957891","81760664","2013年09月","255000"
"1451809820","73324028","2013年10月","0"
"1451809820","99317319","2015年03月","159800"
"1451809820","106427028","2015年08月","109800"
"519601867","79618174","2014年02月","29100"
"519601867","76428813","2014年02月","29100"
"508839254","79288643","2014年03月","4167600"
"508839254","91811448","2014年03月","4167600"
"298004632","81304006","2013年08月","1115200"
"298004632","68741638","2013年08月","1115200"
"991705941","81327147","2014年02月","7000000"
"991705941","76435127","2014年02月","7000000"
"991705941","102424480","2015年06月","7600000"
"991705941","102621954","2015年06月","7600000"
"60055145","104469959","2015年07月","111400"
"1401557195","61169297","2012年12月","0"
"1401557195","100499264","2015年04月","1100"
"26557646","108910510","2014年09月","448300"
"26557646","91746872","2014年09月","448300"
"26557646","61053857","2013年03月","900"
"26557646","106519949","2015年08月","30000"
"26557646","106928650","2015年08月","67000"
"26557646","108825201","2015年08月","67000"
"1178626597","98259031","2015年03月","1425300"
"11945399","60670570","2013年01月","10000"
"11945399","61847972","2013年04月","1700"
"11945399","60687105","2013年01月","2600"
"11945399","44510890","2012年10月","60000"
"712197097","19139278","2012年12月","12100"
"223764024","61543006","2013年05月","0"
"223764024","73339639","2013年09月","77400"
"223764024","61541493","2013年04月","750000"
"209990273","76427937","2014年02月","25200"
"209990273","73382528","2013年09月","9500"
"209990273","80079354","2014年02月","25200"
"7071516","97941577","2014年12月","22300"
"266437076","60416448","2013年01月","8200"
"266437076","60254296","2012年12月","8200"
"261249684","93757960","2014年09月","6250000"
"261249684","86294122","2014年09月","6250000"
"1073456298","73333534","2013年10月","9200"
"1073456298","75004986","2014年01月","20200"
"1073456298","73333665","2013年10月","2400"
"1150529450","106072349","2015年08月","185600"
"1150529450","108901420","2015年08月","185600"
"834252906","76449377","2014年01月","41300"
"192197830","97786193","2014年10月","2600"
"905343590","73324466","2013年07月","946500"
"905343590","73324458","2013年07月","77800"
"905343590","76444779","2014年03月","48700"
"905343590","73324782","2013年09月","141500"
"905343590","73380888","2013年10月","20000"
"905343590","73380879","2013年10月","20000"
"905343590","75057861","2014年02月","0"
"905343590","75057863","2014年02月","0"
"905343590","60907664","2013年03月","18700"
"1182237505","61686387","2013年05月","135600"
"45094520","76444221","2014年02月","55200"
"139403285","105738420","2015年08月","601900"
"15814540","99088195","2015年03月","252300"
"15814540","106520315","2015年08月","102500"
"15814540","108773714","2015年08月","102500"
"311218222","91721346","2014年04月","19700"
"311218222","87372029","2014年04月","19700"
"240618677","101122345","2015年03月","63400"
"938741018","97147123","2015年01月","669100"
"1267441256","98259030","2015年03月","1425300"
"595396328","98908641","2015年03月","7050000"
"595396328","108866469","2015年03月","7050000"
"389469749","80340714","2014年01月","33600"
"389469749","75071205","2014年01月","33600"
"389469749","108908382","2015年06月","42300"
"389469749","83512293","2014年05月","23800"
"389469749","67905470","2013年07月","22900"
"105493813","87372622","2014年09月","88400"
"105493813","91722295","2014年09月","88400"
"105493813","79642398","2014年03月","0"
"105493813","76447597","2014年03月","0"
"1264394428","101655349","2015年05月","0"
"1264394428","102426898","2015年05月","0"
"101221115","92542964","2013年07月","337900"
"101221115","111916000","2015年02月","237400"
"101221115","100870027","2015年05月","240000"
"101221115","75070048","2014年01月","303100"
"101221115","68730272","2013年07月","162600"
"101221115","68730270","2013年07月","160700"
"101221115","76452593","2014年03月","623200"
"101221115","97772904","2014年01月","304200"
"101221115","97771990","2013年07月","162600"
"101221115","112484747","2015年02月","237400"
"101221115","79643319","2014年03月","623200"
"101221115","100176918","2015年04月","194500"
